year;month;day;hour;subject;subjects_number;predicate;object
2019;6;20;6;Acari;1;present;
2019;6;20;12;Symphyla;1;present;
2019;6;20;12;Collembola;1;present;
2019;6;20;12;Rhabdura;1;present;
2019;6;20;18;Rhabdura;1;present;
2019;6;20;18;Collembola;1;present;
2019;6;20;18;Rhabdura;1;present;
2019;6;20;18;Symphyla;2;present;
2019;6;20;18;Enchytraeidae;1;present;
2019;6;21;0;Symphyla;1;present;
2019;6;21;0;Collembola;1;present;
2019;6;21;0;Rhabdura;2;present;
2019;6;21;6;Rhabdura;1;present;
2019;6;21;6;Collembola;1;present;
2019;6;21;12;Symphyla;1;present;
2019;6;21;12;Enchytraeidae;1;present;
2019;6;21;12;Collembola;1;present;
2019;6;21;12;Collembola;1;present;
2019;6;21;12;Solenopsis;1;co-occurs;
2019;6;21;12;Rhabdura;1;present;
2019;6;21;18;Rhabdura;1;present;
2019;6;21;18;Collembola;1;present;
2019;6;21;18;Collembola;1;co-occurs;hypha
2019;6;22;0;Collembola;2;present;
2019;6;22;0;Rhabdura;1;present;
2019;6;22;6;Rhabdura;1;present;
2019;6;22;6;Collembola;2;present;
2019;6;22;6;Enchytraeidae;1;present;
2019;6;22;6;Symphyla;1;present;
2019;6;22;12;Collembola;1;present;
2019;6;22;12;Collembola;1;present;
2019;6;22;12;Collembola;1;co-occurs;hypha
2019;6;22;12;Symphyla;1;co-occurs;hypha
2019;6;22;12;Acari;1;present;
2019;6;22;18;Symphyla;1;present;
2019;6;22;18;Collembola;2;co-occurs;hypha
2019;6;22;18;Collembola;1;present;
2019;6;23;0;Collembola;2;co-occurs;hypha
2019;6;23;0;Collembola;2;present;
2019;6;23;0;Symphyla;1;present;
2019;6;23;6;Symphyla;1;present;
2019;6;23;6;Collembola;1;co-occurs;hypha
2019;6;23;6;Collembola;2;present;
2019;6;23;6;Symphyla;1;present;
2019;6;23;12;Collembola;1;present;
2019;6;23;12;Rhabdura;1;present;
2019;6;23;12;Collembola;1;co-occurs;hypha
2019;6;23;18;Rhabdura;1;present;
2019;6;23;18;Collembola;2;co-occurs;hypha
2019;6;24;0;Collembola;2;co-occurs;hypha
2019;6;24;0;Rhabdura;1;present;
2019;6;24;0;Rhabdura;1;present;
2019;6;24;6;Rhabdura;1;present;
2019;6;24;6;Collembola;1;co-occurs;hypha
2019;6;24;6;Collembola;1;present;
2019;6;24;12;Rhabdura;1;present;
2019;6;24;12;Collembola;1;present;
2019;6;24;12;Rhabdura;3;present;
2019;6;24;18;Rhabdura;2;present;
2019;6;24;18;Symphyla;1;present;
2019;6;24;18;Collembola;1;present;
2019;6;25;0;Symphyla;1;present;
2019;6;25;0;Acari;1;present;
2019;6;25;0;Enchytraeidae;1;present;
2019;6;25;6;Enchytraeidae;2;present;
2019;6;25;6;Symphyla;4;present;
2019;6;25;6;Enchytraeidae;1;co-occurs;hypha
2019;6;25;6;Rhabdura;1;co-occurs;root growth region
2019;6;25;12;Enchytraeidae;2;present;
2019;6;25;12;Rhabdura;1;present;
2019;6;25;12;Symphyla;1;present;
2019;6;26;0;Enchytraeidae;1;co-occurs;root mature region
2019;6;26;0;Rhabdura;1;co-occurs;root growth region
2019;6;26;0;Rhabdura;1;co-occurs;mycorrhizae root
2019;6;26;6;Enchytraeidae;2;present;
2019;6;26;12;Symphyla;1;co-occurs;root mature region
2019;6;26;12;Enchytraeidae;1;co-occurs;hypha
2019;6;26;12;Acari;1;present;
2019;6;26;12;Collembola;1;co-occurs;root mature region
2019;6;26;12;Enchytraeidae;1;present;
2019;6;26;18;Symphyla;1;present;
2019;6;26;18;Rhabdura;1;present;
2019;6;27;0;Acari;1;present;
2019;6;27;0;Enchytraeidae;1;present;
2019;6;27;0;Symphyla;1;present;
2019;6;27;12;Solenopsis;1;co-occurs;
2019;6;27;18;Solenopsis;1;co-occurs;
2019;6;27;18;Symphyla;1;present;
2019;6;28;0;Symphyla;1;present;
2019;6;28;0;Symphyla;1;co-occurs;hypha
2019;6;28;6;Collembola;2;present;
2019;6;28;6;Symphyla;1;present;
2019;6;28;6;Enchytraeidae;1;present;
2019;6;28;12;Collembola;1;present;
2019;6;28;18;Collembola;1;present;
2019;6;28;18;Symphyla;1;co-occurs;root growth region
2019;6;28;18;Collembola;1;present;
2019;6;29;0;Collembola;1;present;
2019;6;29;0;Symphyla;1;co-occurs;root growth region
2019;6;29;0;Collembola;1;present;
2019;6;29;6;Collembola;2;present;
2019;6;29;6;Acari;1;present;
2019;6;29;12;Collembola;1;present;
2019;6;29;12;Symphyla;1;present;
2019;6;29;12;Symphyla;1;co-occurs;root growth region
2019;6;29;18;Symphyla;1;co-occurs;root growth region
2019;6;29;18;Enchytraeidae;1;present;
2019;6;29;18;Collembola;1;present;
2019;6;30;0;Collembola;1;present;
2019;6;30;0;Symphyla;1;present;
2019;6;30;0;Collembola;1;co-occurs;hypha
2019;6;30;0;Symphyla;1;co-occurs;root growth region
2019;6;30;0;Collembola;1;present;
2019;6;30;6;Collembola;1;present;
2019;6;30;12;Collembola;1;present;
2019;6;30;12;Rhabdura;1;present;
2019;6;30;12;Collembola;1;present;
2019;6;30;12;Collembola;1;present;
2019;6;30;18;Collembola;1;present;
2019;6;30;18;Collembola;1;present;
2019;7;1;0;Collembola;1;present;
2019;7;1;0;Collembola;1;present;
2019;7;1;6;Collembola;1;present;
2019;7;1;12;Enchytraeidae;1;present;
2019;7;1;12;Collembola;1;present;
2019;7;1;18;Collembola;1;present;
2019;7;2;0;Collembola;1;present;
2019;7;2;0;Rhabdura;1;present;
2019;7;2;6;Rhabdura;1;present;
2019;7;2;6;Symphyla;1;present;
2019;7;2;18;Rhabdura;1;present;
2019;7;2;18;Rhabdura;1;present;
2019;7;3;0;Symphyla;2;present;
2019;7;3;0;Rhabdura;1;present;
2019;7;3;0;Collembola;1;present;
2019;7;3;6;Acari;1;present;
2019;7;3;6;Enchytraeidae;1;present;
2019;7;3;12;Symphyla;1;present;
2019;7;3;12;Enchytraeidae;2;co-occurs;hypha
2019;7;3;12;Symphyla;1;present;
2019;7;3;12;Enchytraeidae;1;present;
2019;7;3;18;Enchytraeidae;3;present;
2019;7;3;18;Symphyla;1;present;
2019;7;3;18;Enchytraeidae;1;co-occurs;mycorrhizae root
2019;7;4;0;Enchytraeidae;1;present;
2019;7;4;0;Symphyla;1;present;
2019;7;4;0;Polydesmida;1;present;
2019;7;4;0;Rhabdura;1;co-occurs;mycorrhizae root
2019;7;4;6;Enchytraeidae;3;present;
2019;7;4;6;Geophilomorpha;1;co-occurs;root mature region
2019;7;4;12;Symphyla;1;present;
2019;7;4;12;Acari;1;present;
2019;7;4;12;Enchytraeidae;1;co-occurs;hypha
2019;7;4;18;Enchytraeidae;1;co-occurs;hypha
2019;7;4;18;Collembola;2;present;
2019;7;4;18;Symphyla;1;present;
2019;7;4;18;Enchytraeidae;1;present;
2019;7;5;0;Symphyla;1;co-occurs;root growth region
2019;7;5;0;Symphyla;1;present;
2019;7;5;0;Collembola;3;present;
2019;7;5;6;Enchytraeidae;1;co-occurs;hypha
2019;7;5;6;Collembola;1;present;
2019;7;5;6;Enchytraeidae;1;present;
2019;7;5;12;Symphyla;1;present;
2019;7;5;12;Enchytraeidae;1;present;
2019;7;5;12;Collembola;2;present;
2019;7;5;18;Collembola;2;present;
2019;7;5;18;Collembola;1;co-occurs;root growth region
2019;7;5;18;Symphyla;2;present;
2019;7;6;0;Symphyla;1;present;
2019;7;6;0;Collembola;1;present;
2019;7;6;0;Collembola;1;co-occurs;hypha
2019;7;6;0;Collembola;1;present;
2019;7;6;6;Collembola;1;present;
2019;7;6;6;Collembola;1;present;
2019;7;6;12;Rhabdura;1;present;
2019;7;6;12;Collembola;1;present;
2019;7;6;18;Enchytraeidae;1;present;
2019;7;6;18;Collembola;1;present;
2019;7;7;0;Collembola;1;present;
2019;7;7;6;Collembola;1;present;
2019;7;7;12;Collembola;1;present;
2019;7;7;18;Symphyla;1;present;
2019;7;8;12;Symphyla;2;present;
2019;7;8;12;Symphyla;1;co-occurs;hypha
2019;7;8;18;Symphyla;2;present;
2019;7;9;6;Symphyla;1;present;
2019;7;9;18;Symphyla;1;present;
2019;7;9;18;Geophilomorpha;1;co-occurs;root growth region
2019;7;10;0;Symphyla;1;present;
2019;7;10;0;Enchytraeidae;1;present;
2019;7;10;6;Enchytraeidae;2;co-occurs;hypha
2019;7;10;12;Symphyla;1;present;
2019;7;10;18;Collembola;1;co-occurs;root mature region
2019;7;10;18;Enchytraeidae;2;present;
2019;7;11;0;Enchytraeidae;1;present;
2019;7;11;0;Collembola;1;present;
2019;7;11;6;Enchytraeidae;3;present;
2019;7;11;12;Symphyla;2;present;
2019;7;11;12;Enchytraeidae;2;present;
2019;7;11;12;Collembola;1;co-occurs;hypha
2019;7;11;18;Collembola;1;co-occurs;hypha
2019;7;11;18;Symphyla;1;present;
2019;7;11;18;Enchytraeidae;1;present;
2019;7;12;0;Enchytraeidae;2;co-occurs;hypha
2019;7;12;0;Collembola;2;present;
2019;7;12;0;Enchytraeidae;1;present;
2019;7;12;0;Collembola;1;co-occurs;root mature region
2019;7;12;6;Collembola;1;present;
2019;7;12;12;Enchytraeidae;2;present;
2019;7;12;12;Rhabdura;1;co-occurs;root mature region
2019;7;12;12;Symphyla;1;present;
2019;7;12;12;Collembola;1;present;
2019;7;12;18;Enchytraeidae;1;present;
2019;7;12;18;Collembola;1;co-occurs;hypha
2019;7;12;18;Rhabdura;1;present;
2019;7;13;0;Symphyla;2;present;
2019;7;13;0;Collembola;1;present;
2019;7;13;0;Collembola;1;present;
2019;7;13;6;Collembola;1;present;
2019;7;13;6;Collembola;1;present;
2019;7;13;12;Collembola;1;present;
2019;7;13;12;Collembola;1;co-occurs;hypha
2019;7;13;18;Collembola;1;co-occurs;hypha
2019;7;13;18;Collembola;1;present;
2019;7;14;0;Geophilomorpha;1;present;
2019;7;14;0;Collembola;2;present;
2019;7;14;0;Collembola;1;co-occurs;hypha
2019;7;14;0;Symphyla;1;present;
2019;7;14;6;Symphyla;1;co-occurs;hypha
2019;7;14;6;Collembola;1;co-occurs;hypha
2019;7;14;6;Collembola;1;present;
2019;7;14;12;Collembola;1;present;
2019;7;14;12;Rhabdura;1;present;
2019;7;14;12;Collembola;1;present;
2019;7;14;12;Collembola;1;co-occurs;hypha
2019;7;14;18;Collembola;2;co-occurs;hypha
2019;7;14;18;Collembola;1;present;
2019;7;14;18;Collembola;1;present;
2019;7;15;0;Symphyla;1;present;
2019;7;15;0;Collembola;1;present;
2019;7;15;0;Collembola;1;co-occurs;hypha
2019;7;15;6;Symphyla;1;present;
2019;7;15;6;Collembola;1;co-occurs;hypha
2019;7;15;6;Collembola;1;present;
2019;7;15;6;Symphyla;1;co-occurs;root mature region
2019;7;15;12;Collembola;2;present;
2019;7;15;18;Collembola;2;present;
2019;7;16;0;Rhabdura;1;co-occurs;mycorrhizae root
2019;7;16;0;Collembola;2;present;
2019;7;16;0;Symphyla;1;present;
2019;7;16;6;Collembola;1;present;
2019;7;16;6;Rhabdura;1;co-occurs;mycorrhizae root
2019;7;16;12;Collembola;1;present;
2019;7;16;18;Collembola;1;present;
2019;7;17;0;Collembola;1;present;
2019;7;17;0;Symphyla;1;co-occurs;hypha
2019;7;17;6;Collembola;1;present;
2019;7;17;12;Collembola;1;present;
2019;7;17;18;Collembola;1;present;
2019;7;18;0;Symphyla;1;co-occurs;hypha
2019;7;18;0;Collembola;1;present;
2019;7;19;6;Rhabdura;1;present;
2019;7;19;6;Rhabdura;1;present;
2019;7;19;12;Collembola;1;present;
2019;7;20;0;Rhabdura;2;present;
2019;7;20;6;Rhabdura;1;present;
2019;7;20;6;Symphyla;1;co-occurs;root mature region
2019;7;20;12;Rhabdura;1;present;
2019;7;20;12;Solenopsis;1;co-occurs;
2019;7;20;12;Geophilomorpha;1;co-occurs;mycorrhizae root
2019;7;20;18;Rhabdura;1;co-occurs;hypha
2019;7;20;18;Rhabdura;1;present;
2019;7;21;0;Rhabdura;3;present;
2019;7;21;0;Rhabdura;1;present;
2019;7;21;6;Rhabdura;2;present;
2019;7;21;12;Rhabdura;5;present;
2019;7;22;6;Rhabdura;6;present;
2019;7;22;12;Rhabdura;3;present;
2019;7;22;12;Rhabdura;3;co-occurs;Rhabdura
2019;7;22;18;Rhabdura;1;present;
2019;7;22;18;Rhabdura;9;present;
2019;7;23;0;Collembola;1;co-occurs;hypha
2019;7;23;0;Rhabdura;1;present;
2019;7;23;6;Symphyla;1;present;
2019;7;23;6;Rhabdura;1;co-occurs;root mature region
2019;7;23;6;Enchytraeidae;2;present;
2019;7;23;12;Enchytraeidae;2;present;
2019;7;23;12;Collembola;1;present;
2019;7;23;18;Symphyla;2;present;
2019;7;23;18;Enchytraeidae;2;present;
2019;7;24;12;Collembola;1;present;
